technique,case,label,axis,observable,multiplicity_bin,no_shoving,no_shoving_err,shoving,shoving_err,shoving2x,shoving2x_err,shoving_over_no_shoving,shoving2x_over_no_shoving,delta_shoving_over_sigma,delta_shoving2x_over_sigma,effect_scale_2x_over_nominal
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},20_25,0.4318911324,0.0004957426034,0.4406937486,0.0004228175704,0.4471661678,0.0003983615736,1.0203815627125388,1.0353677912188595,13.509982864185973,24.018637678339484,1.7352835853504578
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},25_30,0.4007883168,0.0005445436093,0.4102277451,0.0005286466345,0.4192822455,0.0006060422334,1.0235521543526191,1.0461438817569844,12.43759276059732,22.698944897869097,1.9592212697881293
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},30_35,0.3717402662,0.001082318514,0.3850603736,0.001507963048,0.390603379,0.001582648632,1.0358317583837788,1.0507427215050507,7.176125905013065,9.83817138084756,1.4161381911980655
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},35_40,0.3522027058,0.003640394574,0.3530040651,0.003970268704,0.3767339674,0.003178989517,1.0022752786585774,1.069650974271419,0.14876891832295575,5.075722861146882,30.612063277983868
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{2},40_999,0.319178178,0.02554149447,0.3224601913,0.02426141631,0.3617677605,0.01772084758,1.0102826995271588,1.133435132586038,0.09316594637607233,1.3700163048577005,12.976663592435788
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},0_10,0.4584170763,0.007687758931,0.4502326053,0.008151666396,0.4725423683,0.004938776879,0.9821462344595473,1.0308131889719485,-0.7304323562754069,1.5458665493800359,-1.7258649948176206
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},10_15,0.456626517,0.0008424991015,0.4577918083,0.0009608645475,0.4642102486,0.0008475604312,1.0025519571391863,1.0166081717063313,0.9118695495624349,6.345911360324252,6.508013575661376
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},15_20,0.4285220457,0.0003523455961,0.4346140839,0.0006658933091,0.4401774803,0.0006148998717,1.0142163939081559,1.0271991481347489,8.08641868130691,16.446322953815667,1.9132241488571085
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},20_25,0.3885542079,0.0005834735776,0.396454453,0.0005480319227,0.4022214756,0.0005445925272,1.0203324142149897,1.0351746742722638,9.869290993579368,17.123965201163845,1.7299802128923847
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},25_30,0.3472715419,0.0008168410022,0.3555382497,0.001199963953,0.3631107576,0.001049710139,1.023804737223128,1.0456104626752314,5.694893567832072,11.908442211516018,1.916024623490385
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},30_35,0.3039233804,0.002943450596,0.3171249865,0.002819076069,0.3228845356,0.00246037059,1.0434372837082329,1.0623879451954135,3.239124849666285,4.94254184640156,1.436276393673043
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{4},35_40,0.2929961233,0.00762069088,0.2766686247,0.009264771456,0.3151159762,0.005423371755,0.9442740114916734,1.0754953773820117,-1.3610459293207289,2.364875388619784,-1.3547606673810952
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},0_10,0.4631162954,0.008652838726,0.4603431649,0.007230297646,0.4738581188,0.004739134794,0.9940120213269438,1.0231946565186658,-0.2459314876359591,1.0888106954974044,-3.87353692875255
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},10_15,0.4553090189,0.0009193689953,0.4578978374,0.00111573062,0.4641830106,0.000656488855,1.0056858493738043,1.0194900415577954,1.790682861202842,7.855191213228599,3.4278153142060406
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},15_20,0.426249983,0.0003828108441,0.4329172924,0.000688953667,0.4383657856,0.0006075775218,1.0156417822074142,1.0284241714562132,8.459300099470164,16.871585699632192,1.8171951942113298
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},20_25,0.3846399154,0.0005840898689,0.3926111896,0.0005703251891,0.3987127934,0.0005801362425,1.0207239911430162,1.0365871492701562,9.764497389933348,17.094566061463276,1.7654489918311844
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},25_30,0.3404208333,0.0009518269287,0.3496297292,0.001336628128,0.357770056,0.001052414253,1.0270515050760263,1.0509640450962376,5.612104320622137,12.226405186755054,1.88396338588212
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},30_35,0.2929721301,0.003797467702,0.3082365246,0.00339633501,0.3152184854,0.002392485559,1.052101865439521,1.0759333500166268,2.996138831331828,4.956532390372089,1.457401752817645
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{6},35_40,0.2838889024,0.008762049299,0.2664025566,0.01174220925,0.3075392527,0.006532393168,0.9384042643013862,1.0833084706730685,-1.1935224580824642,2.163975677816612,-1.352503866187986
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},0_10,0.4671092824,0.00832307432,0.4631790304,0.006520343801,0.4763762706,0.004960996885,0.9915860117790715,1.0198390152993457,-0.37172513791248546,0.9564017776488949,-2.3578610735393224
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},10_15,0.4548963373,0.0009046631498,0.4574153121,0.001099322897,0.4635324959,0.0006197442345,1.0055374699540365,1.0189848936820622,1.7693137379401174,7.8755042154637565,3.428441840704376
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},15_20,0.4257149715,0.000370189283,0.4324032097,0.0006513571716,0.4376848096,0.0005726948989,1.015710601335993,1.0281170240685322,8.927128478871134,17.553053211956158,1.7896847782723955
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},20_25,0.3838503904,0.0005775179843,0.3918595677,0.0005858088341,0.3980777604,0.0005693860013,1.0208653618709462,1.0370648834958172,9.736214570865098,17.54291040748585,1.7763834495210833
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},25_30,0.3391774011,0.0009663299566,0.3485093378,0.001342863713,0.3568668296,0.001084506371,1.0275134388957967,1.0521539125031052,5.640639097941496,12.17805585826749,1.895579563886242
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},30_35,0.2904093445,0.00407616942,0.3059053747,0.003830178746,0.3136859495,0.002531188255,1.05335926854103,1.080151019382918,2.77044424909995,4.85118058046752,1.5021011639484279
event_shape,sphgt0p12,Sphericity>0.12,thrust,v2{8},35_40,0.2815171621,0.009469506282,0.2669829753,0.01313145311,0.3064960201,0.006771546134,0.9483719333784801,1.0887294323858203,-0.8977424283214609,2.1456666559790603,-1.718627835442432
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},0_10,0.5374488217,0.005073295857,0.5388230296,0.005701759734,0.5414170897,0.008152442085,1.0025569093177156,1.0073835272118525,0.1800571864410676,0.41327013343769087,2.8876766026451395
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},10_15,0.487492686,0.001879158608,0.4913034567,0.0009506134317,0.4922976369,0.001309530148,1.0078170828187563,1.0098564574156503,1.8095507018555144,2.0978305794712258,1.2608869119309742
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},15_20,0.4602782695,0.0005961097436,0.4646306328,0.0007411086784,0.4674073372,0.0005577885325,1.0094559391316213,1.0154886036826034,4.57614221230309,8.732545326259391,1.6379762461465475
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},20_25,0.4411362263,0.0005077079912,0.4449646807,0.0004190056191,0.44828927,0.0004250201626,1.0086786216405552,1.0162150448626623,5.815841206400975,10.80316175514589,1.8683894210676772
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},25_30,0.4270013674,0.0007390191988,0.4295408488,0.0008027008065,0.4344802531,0.0005626693083,1.0059472441867408,1.0175148987122424,2.3274714175809716,8.05184464437785,2.9450444882171727
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},30_35,0.4097534459,0.001283716865,0.4201833799,0.001691835677,0.4190920054,0.001408347128,1.0254541703172044,1.022790679598773,4.911135097814537,4.900547491089557,0.8953613225165215
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},35_40,0.3973670529,0.003134625922,0.3970498718,0.005309107096,0.3981306329,0.005246674281,0.9992017931590321,1.001921598669108,-0.051445109597058815,0.1249364220801528,-2.4073943876226127
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{2},40_999,0.395450977,0.0183857144,0.3863443967,0.01743887383,0.3736025812,0.02185125435,0.9769716581077001,0.9447506844824409,-0.3593664081656244,-0.7650757333125592,2.3991877390023095
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},0_10,0.4501359384,0.0106896817,0.4690852222,0.008083318366,0.4729644889,0.008944822581,1.0420968027288708,1.0507147920273676,1.4139314448315181,1.6378165077232003,1.2047183809659336
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},10_15,0.411760364,0.00315065754,0.4156023356,0.002125270743,0.4169743886,0.002106192565,1.00933060084433,1.0126627646948554,1.0109254968317063,1.375799608645181,1.3571221088672394
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},15_20,0.3824747858,0.001254148061,0.3851532918,0.001136626472,0.38638385,0.0008304230944,1.007003091705503,1.0102204494129556,1.582504420041366,2.5988396310949176,1.4594196167564837
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},20_25,0.3611301255,0.001031860747,0.364885498,0.000937483065,0.3656723252,0.000727486318,1.0103989455180469,1.0125777368855924,2.693694481362145,3.5977066716707995,1.2095204137538988
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},25_30,0.3470507269,0.0009922465954,0.3474700178,0.001134443251,0.353249057,0.001317034743,1.001208154507398,1.0178600118644499,0.2782003370884929,3.758888216087554,14.78288725083296
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},30_35,0.3313336883,0.002125524636,0.3377314129,0.002441185873,0.3394740261,0.002705442256,1.0193090072815274,1.0245683976228506,1.9765236885672555,2.3660101282084374,1.272380152155964
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},35_40,0.3124194765,0.005922591324,0.3189363975,0.007537107704,0.3078111573,0.01107538986,1.02085952218155,0.9852495777419946,0.6798607299637993,-0.36691864299637145,-0.7071313585050336
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{4},40_999,0.3315243562,0.02681489341,0.2956994919,0.03276381143,0.2786427819,0.04595810988,0.8919389672884613,0.8404896252385816,-0.8461634526219433,-0.9938484074666922,1.4761137364587305
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},0_10,0.439130232,0.01336983697,0.4566270232,0.01174029148,0.4653168697,0.009703590179,1.0398441963795377,1.059632964874074,0.983358510950433,1.5851423244669818,1.496653723569614
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},10_15,0.4023638167,0.003228043222,0.4053294413,0.002550035652,0.4072665003,0.00211700388,1.0073705051918502,1.0121847029889752,0.7209052789246261,1.2700243461452945,1.6531706676563254
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},15_20,0.3717905791,0.001550563428,0.3743346741,0.00121860015,0.3751100444,0.0009903551292,1.0068428172821338,1.0089283200990071,1.2900345099074633,1.8042037228610674,1.3047725419058769
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},20_25,0.3511575891,0.001339785956,0.3546099719,0.0009827670241,0.3553686464,0.0009221705837,1.0098314343963013,1.0119919302065854,2.077767524469404,2.589067807653701,1.2197538754972372
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},25_30,0.3368106901,0.001480585364,0.3371254109,0.001348329088,0.3435681962,0.001660341392,1.000934414522017,1.0200632174055808,0.15716163078361423,3.037620916486354,21.471431503732852
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},30_35,0.3222459855,0.002916206418,0.3274598366,0.003322513616,0.3292841445,0.003288081491,1.0161797239829384,1.0218409516850289,1.1793943581828827,1.6014131891171441,1.3498964326004608
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},35_40,0.3012190234,0.007522197133,0.3072950633,0.007494181541,0.2958214083,0.0140077387,1.0201715012266386,0.9820807628977923,0.5722287153304771,-0.3394792322670288,-0.8883442486939616
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{6},40_999,0.3238203219,0.02964547336,0.2788200705,0.04521214563,0.2655852944,0.05959739621,0.8610332695120455,0.8201625297686421,-0.8323406620065809,-0.8748788741776496,1.2941044924917913
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},0_10,0.4371079909,0.01399341885,0.4527758841,0.01291859713,0.4630001666,0.01042774445,1.0358444446822854,1.0592351918497036,0.8226844313975162,1.4836677563689717,1.6525626878794373
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},10_15,0.4003448839,0.003301515303,0.4032751517,0.00279920393,0.4054845586,0.002178939854,1.0073193586775844,1.0128381175998338,0.6769773468319096,1.299299395711163,1.75399487377911
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},15_20,0.3694809645,0.001645418703,0.3718821498,0.001266248912,0.3727834754,0.001045382322,1.006498806517,1.0089382436913066,1.1565044073925668,1.694101766729169,1.3753669489814067
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},20_25,0.3492506708,0.001451026463,0.3525302258,0.0009918424799,0.3534404644,0.001024920364,1.009390261133895,1.0119965226993057,1.8659063639856992,2.358458784654619,1.2775494236260727
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},25_30,0.3350044164,0.001732446234,0.335296494,0.001466602313,0.341834954,0.001771144104,1.0008718619388326,1.0203893956784267,0.12867613412100398,2.75695752095864,23.386037135337038
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},30_35,0.3204776369,0.003179488996,0.3250807063,0.003672524213,0.3272872136,0.00349336887,1.0143631532125792,1.0212482117812323,0.9475954162712185,1.4415951412354062,1.4793556447356562
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},35_40,0.2993225045,0.008446377514,0.3034241542,0.007614215685,0.2954414591,0.01476851851,1.0137031116549409,0.9870339004196059,0.3606864216038577,-0.22811908555296778,-0.9462157141308066
event_shape,sphgt0p22,Sphericity>0.22,beam,v2{8},40_999,0.3241336063,0.02932390121,0.2793942886,0.04228314734,0.2723785773,0.04720794443,0.8619726037953874,0.8403280992958859,-0.8694615843123237,-0.9312795690821226,1.1568131044609113
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},0_10,0.5317602464,0.00690354624,0.5343785741,0.005200243353,0.5295282781,0.004594645072,1.004923887631176,0.9958026792805399,0.30294193316631207,-0.26914691917405204,-0.8524403954477943
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},10_15,0.5133563656,0.0007310153009,0.5193629409,0.001035264002,0.5243521316,0.0008078146285,1.0117005957313487,1.0214193623315617,4.739507437702986,10.092753608892485,1.830621519054294
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},15_20,0.4920271864,0.00039735223,0.4980518458,0.0005217459369,0.505952031,0.0005924775977,1.0122445660860337,1.0283009658508577,9.186369974484652,19.519389874014042,2.3113081878122332
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},20_25,0.456611002,0.0005899911647,0.465231136,0.000518906615,0.4718077447,0.0003867835768,1.0188785070054007,1.0332815955669854,10.971020007449537,21.541233526075324,1.7629357849889555
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},25_30,0.4191295892,0.0007894604471,0.4292772875,0.0005854955017,0.4377477454,0.0006352876505,1.024211362217039,1.0444210017134243,10.324454614023301,18.373236358345682,1.834717159456741
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},30_35,0.3843819183,0.001297614338,0.3980325268,0.001992227766,0.4023914132,0.002063476757,1.0355131390164563,1.046853127170108,5.7414446580541805,7.38830365459619,1.3193181021930258
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},35_40,0.3589416801,0.003550953143,0.3592207931,0.004528980331,0.3831317033,0.003101177002,1.0007775998594597,1.067392628220999,0.04849855468987825,5.130977263055321,86.66749022797303
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{2},40_999,0.3155071347,0.02371773151,0.3281296469,0.02725330869,0.3616266037,0.01862116211,1.0400070578815979,1.146175676958471,0.3493775686991564,1.529451977305533,3.6537472310781367
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},0_10,0.4786701705,0.01192467894,0.4966229069,0.009007480685,0.4998772312,0.01286496132,1.0375054421737775,1.0443041200537897,1.2013084148789113,1.2089631496636548,1.1812717698010649
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},10_15,0.4906188522,0.0007910543511,0.48947024,0.001745341273,0.4975024952,0.001510597871,0.9976588502564679,1.0140305309694742,-0.599408759532881,4.036877430578039,-5.993008780509153
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},15_20,0.465347176,0.0005604049521,0.4705281401,0.0007485103563,0.4767008381,0.0007851740267,1.0111335458066688,1.0243982615250684,5.540832389744508,11.769706965806087,2.191418794042601
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},20_25,0.422516755,0.0007175401491,0.4293500114,0.0007672715447,0.4353124345,0.0004778510504,1.0161727465695414,1.0302844309688972,6.50470903053572,14.842562912802801,1.8725595456947897
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},25_30,0.3757769068,0.001302703912,0.3843614474,0.001062613468,0.390789523,0.001155580871,1.0228447795611053,1.0399508749162978,5.1064228619987295,8.621102453032387,1.7487966915783484
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},30_35,0.326465524,0.003059925796,0.339854184,0.003341566368,0.3427918911,0.002895711973,1.041010946074661,1.0500094677684864,2.95495571522983,3.875352875507937,1.2194175593375305
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{4},35_40,0.303546189,0.007058114727,0.2878130999,0.01005060911,0.3264839642,0.005885425091,0.9481690442175176,1.0755660127889135,-1.2810546297926397,2.4959625449991396,-1.4579320726023153
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},0_10,0.4781102867,0.01455445826,0.5011736292,0.009492366879,0.4982449549,0.01090848651,1.048238540649663,1.0421130202802642,1.3272840523709046,1.1069902230732456,0.8730160513377455
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},10_15,0.4896369327,0.0006893145057,0.4896606763,0.001419486636,0.4975272116,0.001110431168,1.0000484922570465,1.016114550135119,0.015046602652852892,6.037004330196563,332.311818764365
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},15_20,0.4635737387,0.0006366046638,0.4690936213,0.0007871578259,0.4751900947,0.0008143780443,1.0119072374882137,1.025058270195753,5.4524627696094665,11.237955406448755,2.1044570766776918
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},20_25,0.419496086,0.0007268566549,0.4260143165,0.0007635300016,0.4323722763,0.000538039504,1.0155382391338927,1.0306944229749024,6.183214585129376,14.238424838006,1.9754119311982041
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},25_30,0.3705925435,0.001371981868,0.3796274783,0.001097826523,0.3863198366,0.001230276171,1.024379699371906,1.042438234054755,5.141827566922163,8.534452347449738,1.7407201543944766
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},30_35,0.3184902736,0.003852479257,0.3333751881,0.003877716324,0.3366576109,0.002902428845,1.0467358526580763,1.0570420474529683,2.7231310718732176,3.766459608651798,1.2205200977136963
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{6},35_40,0.2946905788,0.007867207753,0.2777278691,0.01169818097,0.3189568803,0.006732985278,0.94243891416864,1.082345019643363,-1.2032397046569137,2.343437839836834,-1.4305675171697407
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},0_10,0.481476461,0.01300571714,0.5008630737,0.008921237806,0.5003993745,0.009414541519,1.0402649231485483,1.0393018455371592,1.2292256003400734,1.1785865536979077,0.9760814739957125
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},10_15,0.4892163263,0.0006469080064,0.4891802289,0.001389856669,0.4969130401,0.001234295978,0.9999262138279951,1.0157327410927004,-0.023546387867896,5.523105630880368,-213.22072503842514
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},15_20,0.4631561529,0.0006297618318,0.4686279755,0.0007535485391,0.4746177106,0.0007663313007,1.0118142068624993,1.0247466381008539,5.571799051836479,11.555166094569623,2.0946508207338437
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},20_25,0.4188926776,0.0007232390361,0.425381172,0.0007765586114,0.4318323652,0.0005444330734,1.0154896343311015,1.0308902215100453,6.1143738301630535,14.294009362663987,1.9942511779003846
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},25_30,0.3696387317,0.001388171202,0.3787193574,0.001088190425,0.3855090399,0.001275238732,1.02456621809689,1.0429346462883127,5.1481757772161005,8.419228342261365,1.7477108653426818
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},30_35,0.316825103,0.004126346689,0.3318483175,0.004079969718,0.3354306121,0.002944525911,1.0474180055738829,1.0587248577332586,2.5889440977463773,3.6702918612188102,1.2384506058939675
event_shape,sphgt0p22,Sphericity>0.22,thrust,v2{8},35_40,0.2922025449,0.008460780627,0.2770988238,0.01240536278,0.3174176752,0.006866830278,0.9483107818066098,1.0862933288573149,-1.0058472430488208,2.314014344460611,-1.6694647718302982
