sample,shoving_setting,axis,observable_type,case,gap_value,multiplicity_bin,multiplicity_bin_text,number_of_events,number_of_valid_pairs,signed_c2_2,statistical_uncertainty,v2_2_if_c2_positive,v2_2_from_summary,note
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,40_999,"[40,inf)",91050.0,43726460.0,0.02846792883669522,0.0008004459912741462,0.1687244168361391,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2.0,0_10,"[0,10)",62665.0,1010788.0,0.03868397785683051,0.001407731294130076,0.1966824289478613,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2.0,10_15,"[10,15)",561231.0,19235952.0,0.044631034806439526,0.0003542214242149908,0.21126058507549278,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2.0,15_20,"[15,20)",1291430.0,80111058.0,0.05081505267368957,0.0002527948930395976,0.22542194363834583,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2.0,20_25,"[20,25)",1366844.0,139896788.0,0.05188960145427356,0.0002291185046949692,0.22779289157977156,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2.0,25_30,"[25,30)",939430.0,144906804.0,0.04585686039041341,0.00020359842883273504,0.21414214996215344,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2.0,30_35,"[30,35)",486003.0,104682242.0,0.03756454939659202,0.00023742889134037597,0.19381576147618135,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2.0,35_40,"[35,40)",201347.0,57070494.0,0.0293910493831506,0.000578595828118783,0.17143817947922393,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p0,2.0,40_999,"[40,inf)",91050.0,34502408.0,0.020177332323343927,0.0009407457726452847,0.14204693704316165,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,0_10,"[0,10)",62665.0,891986.0,0.03129181792805044,0.0014486402892601323,0.17689493471563972,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,10_15,"[10,15)",561231.0,16744108.0,0.03497315107330292,0.0003871070618088146,0.18701109879711128,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,15_20,"[15,20)",1291430.0,68499164.0,0.03778917872004978,0.0002595960148962384,0.1943943896311048,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,20_25,"[20,25)",1366844.0,117268016.0,0.03740255370050773,0.00025413589504744453,0.1933973983809186,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,25_30,"[25,30)",939430.0,118766466.0,0.03250324537281424,0.00024026898010044066,0.18028656459318937,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,30_35,"[30,35)",486003.0,83317372.0,0.026804089653511873,0.00022782591345949698,0.16371954572839453,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,35_40,"[35,40)",201347.0,43698362.0,0.021121384815879368,0.0005627553237210936,0.14533198139390852,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_2p5,2.5,40_999,"[40,inf)",91050.0,24634056.0,0.014372695684031893,0.0009047776305716478,0.1198861780358015,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,0_10,"[0,10)",62665.0,780398.0,0.023149411555003985,0.0016304192537171215,0.15214930678450028,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,10_15,"[10,15)",561231.0,14462424.0,0.02517062800263635,0.0004207261854770874,0.15865253859499492,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,15_20,"[15,20)",1291430.0,58171832.0,0.02647234044231407,0.00023046676733962562,0.16270322812505617,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,20_25,"[20,25)",1366844.0,97546848.0,0.026817289585328273,0.0002466544853100855,0.16375985339920243,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,25_30,"[25,30)",939430.0,95993888.0,0.023924968451376823,0.00021941830112819462,0.1546769810003312,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,30_35,"[30,35)",486003.0,64613432.0,0.02061782876251644,0.00025672972652561227,0.14358909694860694,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,35_40,"[35,40)",201347.0,32094324.0,0.016495176693592302,0.0005675549788267119,0.1284335497196597,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_3p0,3.0,40_999,"[40,inf)",91050.0,16464986.0,0.011556512102731214,0.0010154948512456623,0.10750121907555846,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,0_10,"[0,10)",62665.0,394651.0,0.010822348800569946,0.0015024090979576462,0.10403051860185042,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,10_15,"[10,15)",561231.0,7856637.0,0.017518822594228295,0.00040018091917934693,0.1323586891527273,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,15_20,"[15,20)",1291430.0,35043063.0,0.02597387616141032,0.000306876311008549,0.1611641280229888,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,20_25,"[20,25)",1366844.0,67181940.0,0.03427626281135972,0.00023989978264654752,0.18513849629766285,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,25_30,"[25,30)",939430.0,77140250.0,0.03782880276952694,0.0002259132321833438,0.1944962795775974,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,30_35,"[30,35)",486003.0,61685775.0,0.037395849174449054,0.0002988774002863961,0.1933800640563785,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,35_40,"[35,40)",201347.0,37129991.0,0.03422947933054441,0.0006061299246958736,0.1850121059026798,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,40_999,"[40,inf)",91050.0,25752135.0,0.029061505123019898,0.0007447747996694423,0.17047435327057234,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,0_10,"[0,10)",62665.0,319611.0,0.004950868011264005,0.00163730135602644,0.07036240481438938,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,10_15,"[10,15)",561231.0,6242356.0,0.007630678068416796,0.0004384098554444256,0.08735375245756072,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,15_20,"[15,20)",1291430.0,27001427.0,0.010765027643164933,0.00029129683752053467,0.10375465118810305,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,20_25,"[20,25)",1366844.0,49911204.0,0.014805224170450786,0.0002659042299793376,0.12167671991983835,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,25_30,"[25,30)",939430.0,55237605.0,0.0159307035569301,0.0002692509222557855,0.12621689093354382,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,30_35,"[30,35)",486003.0,42537328.0,0.015365966545413947,0.0003162094979425476,0.12395953591964576,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,35_40,"[35,40)",201347.0,24658970.0,0.01264713435459794,0.0006255150964044264,0.11245947872277348,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,40_999,"[40,inf)",91050.0,16244878.0,0.009038287881255864,0.0008262505531009282,0.09506991049357238,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,0_10,"[0,10)",62665.0,280018.0,0.004037020965761844,0.001745275424010754,0.06353755555387573,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,10_15,"[10,15)",561231.0,5393635.0,0.005582386866153716,0.00044745998742629366,0.07471537235504964,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,15_20,"[15,20)",1291430.0,22860297.0,0.008410556086690387,0.00024968136847952,0.09170908399221087,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,20_25,"[20,25)",1366844.0,41013299.0,0.011897629060044644,0.0002793039173871177,0.10907625341954427,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,25_30,"[25,30)",939430.0,43653397.0,0.012651730291569291,0.00027909368699444056,0.11247991061327037,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,30_35,"[30,35)",486003.0,32135012.0,0.012450201224356163,0.00030622195530942257,0.11158046972636458,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,35_40,"[35,40)",201347.0,17759924.0,0.010393871968020246,0.0006084772352435628,0.10195034069594984,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,40_999,"[40,inf)",91050.0,10899701.0,0.007633905077817272,0.0010442111618335112,0.08737222143116925,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,0_10,"[0,10)",62665.0,254767.0,0.0027573492058343505,0.001643167942624548,0.05251046758346711,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,10_15,"[10,15)",561231.0,4875412.0,0.005055812600850144,0.0004849993974187611,0.07110423757308804,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,15_20,"[15,20)",1291430.0,20352818.0,0.00784511958370089,0.00020988034863680786,0.0885726796687381,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,20_25,"[20,25)",1366844.0,35667854.0,0.01146590503475763,0.00031971130154447264,0.10707896635080874,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,25_30,"[25,30)",939430.0,36762657.0,0.01210417886183526,0.0002926382078006198,0.11001899318679144,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,30_35,"[30,35)",486003.0,26003604.0,0.011825223327131885,0.0003098493738730107,0.10874384270905588,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,35_40,"[35,40)",201347.0,13759864.0,0.009876158475504554,0.0005853265287711397,0.09937886332366935,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,40_999,"[40,inf)",91050.0,7925740.0,0.007631687513419567,0.0010579291513897985,0.08735953018085416,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,inclusive,inclusive,0.0,0_10,"[0,10)",61783.0,3639676.0,0.6024317794784481,0.001399100734862398,0.776164788867962,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,inclusive,inclusive,0.0,10_15,"[10,15)",558133.0,82223372.0,0.6082804882166594,0.0003394120890678432,0.7799233861198543,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,inclusive,inclusive,0.0,15_20,"[15,20)",1285824.0,358651948.0,0.5726051928509251,0.00032777843354571087,0.756706807720748,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,inclusive,inclusive,0.0,20_25,"[20,25)",1367556.0,629768800.0,0.5113574087064967,0.00015955359559504696,0.715092587506329,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,inclusive,inclusive,0.0,25_30,"[25,30)",941849.0,652477528.0,0.4409703880503606,0.0002700213647505893,0.6640560127356431,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,inclusive,inclusive,0.0,30_35,"[30,35)",489992.0,477469440.0,0.3738046504848561,0.0003749710539345466,0.6113956578884545,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,inclusive,inclusive,0.0,35_40,"[35,40)",203070.0,265094868.0,0.3172435691172641,0.000416399621338708,0.5632437919029948,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,inclusive,inclusive,0.0,40_999,"[40,inf)",91793.0,167973220.0,0.2518994082869281,0.0004692927689247231,0.5018958141755399,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,0_10,"[0,10)",61783.0,292952.0,0.6455207371429449,0.002485117460242579,0.8034430515866976,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,10_15,"[10,15)",558133.0,7460768.0,0.6365452597401501,0.0005714462525840142,0.7978378655717903,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,15_20,"[15,20)",1285824.0,37688856.0,0.5924818311800177,0.0003699791576556163,0.7697284139097489,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,20_25,"[20,25)",1367556.0,76431246.0,0.5296952365299658,0.00021583773014864798,0.7278016464188342,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,25_30,"[25,30)",941849.0,89422050.0,0.4628204149987614,0.00044190886513292447,0.6803090584423828,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,30_35,"[30,35)",489992.0,71854190.0,0.4004318938770307,0.0004129793028167964,0.632796882006407,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,35_40,"[35,40)",203070.0,42676328.0,0.3479691713569171,0.0005663782208861382,0.5898891178492083,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,40_999,"[40,inf)",91793.0,28904820.0,0.28704772250545063,0.0007556378744714461,0.5357683478010349,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,0_10,"[0,10)",61783.0,1557690.0,0.5067672387943686,0.0020254951077738914,0.7118758591175631,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,10_15,"[10,15)",558133.0,31104916.0,0.5210019276229519,0.0004313731855330612,0.7218046325862365,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,15_20,"[15,20)",1285824.0,124900270.0,0.4818505069218025,0.00038805400755966707,0.6941545266882602,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,20_25,"[20,25)",1367556.0,206275886.0,0.40821936770617,0.0002769666526662308,0.6389204705643496,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,25_30,"[25,30)",941849.0,204920234.0,0.32460277220057243,0.0004300635040630735,0.5697392142029303,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,30_35,"[30,35)",489992.0,144963096.0,0.2471110279427945,0.0007042201569007,0.4971026332084698,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,35_40,"[35,40)",203070.0,77848524.0,0.18628218388371756,0.0006489441975271479,0.43160419817665996,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,40_999,"[40,inf)",91793.0,47236322.0,0.12584392314960507,0.0008791941326163422,0.35474487050499415,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,0_10,"[0,10)",61783.0,1128864.0,0.5123563200544087,0.0021548990083851104,0.7157906957025976,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,10_15,"[10,15)",558133.0,20592196.0,0.5310261880361375,0.0004909678920870584,0.7287154369410171,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,15_20,"[15,20)",1285824.0,75616960.0,0.4903537085719923,0.0004925066156707207,0.7002526034025095,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,20_25,"[20,25)",1367556.0,114543236.0,0.4104207830148958,0.0003123905263023055,0.6406409158139182,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,25_30,"[25,30)",941849.0,104802424.0,0.31638152278662945,0.0005451936317194576,0.5624780198253345,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,30_35,"[30,35)",489992.0,68571246.0,0.22928256016615187,0.0008135018758346466,0.47883458539056245,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,35_40,"[35,40)",203070.0,34145690.0,0.1616784529148774,0.001015567829374727,0.4020925924645683,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,40_999,"[40,inf)",91793.0,18961964.0,0.09938623489977093,0.0012827403353309213,0.3152558245294937,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,0_10,"[0,10)",61783.0,903870.0,0.5115714981414363,0.0022550746782935872,0.715242265348907,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,10_15,"[10,15)",558133.0,15292672.0,0.5293251286881063,0.0004851871492388693,0.7275473377644277,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,15_20,"[15,20)",1285824.0,52399464.0,0.4863952675052172,0.0005367200970419274,0.6974204381183686,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,20_25,"[20,25)",1367556.0,74205108.0,0.4007398674575071,0.00039268794436934923,0.6330401783911564,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,25_30,"[25,30)",941849.0,63589284.0,0.30045274120384813,0.0006289911413060142,0.548135695976688,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,30_35,"[30,35)",489992.0,39114370.0,0.2091887758430725,0.0007497523667016895,0.45737159492372553,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,35_40,"[35,40)",203070.0,18254184.0,0.13985010074895707,0.0010475681657934161,0.3739653737299178,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,40_999,"[40,inf)",91793.0,9427256.0,0.0795277131328883,0.0016996182415238482,0.2820065834921027,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,0_10,"[0,10)",61783.0,669614.0,0.5044375167182884,0.0023331007165867503,0.7102376480575275,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,10_15,"[10,15)",558133.0,10201658.0,0.5183114250656119,0.0005568283191683407,0.7199384870012242,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,15_20,"[15,20)",1285824.0,31635234.0,0.46988711064482724,0.0006741237928111347,0.6854831220714536,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,20_25,"[20,25)",1367556.0,40741008.0,0.3747813472608238,0.0005693083283412137,0.6121938804503225,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,25_30,"[25,30)",941849.0,31750428.0,0.26651405955475627,0.0008265442184945441,0.5162499971474637,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,30_35,"[30,35)",489992.0,17835168.0,0.17425983649013005,0.0009251817339532942,0.4174444112575111,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,35_40,"[35,40)",203070.0,7607384.0,0.10673643896072552,0.00160927755462307,0.3267054314833555,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,40_999,"[40,inf)",91793.0,3539924.0,0.052266562474999466,0.0019059686692621534,0.22861881478784607,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,0_10,"[0,10)",61783.0,483542.0,0.4865844979457834,0.0029013822430921056,0.6975560894621904,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,10_15,"[10,15)",558133.0,6563704.0,0.498911088743947,0.0008631613209873263,0.7063363849781116,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,15_20,"[15,20)",1285824.0,18113062.0,0.44127687970857715,0.0008295489876443743,0.6642867450947498,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,20_25,"[20,25)",1367556.0,20881870.0,0.3354609110478132,0.0005950930301389386,0.5791898747801218,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,25_30,"[25,30)",941849.0,14589042.0,0.22118643841692964,0.0010701563535877355,0.4703046230018685,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,30_35,"[30,35)",489992.0,7400228.0,0.13346836941080734,0.0012621518807785488,0.3653332306412973,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,35_40,"[35,40)",203070.0,2847760.0,0.0744523258313938,0.002704673051510699,0.27285953498346693,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,40_999,"[40,inf)",91793.0,1185198.0,0.02894325225615467,0.0024937933294991266,0.1701271649565544,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,0_10,"[0,10)",61783.0,912175.0,0.6049333559750049,0.0013684218561200486,0.777774617723544,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,10_15,"[10,15)",558133.0,20474949.0,0.6102819219005625,0.0003608138811432002,0.781205428744938,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,15_20,"[15,20)",1285824.0,88242619.0,0.5712784417544317,0.00034548117226100767,0.7558296380497603,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,20_25,"[20,25)",1367556.0,153065362.0,0.5020752314547167,0.00015745660835231106,0.7085726719643629,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,25_30,"[25,30)",941849.0,157394223.0,0.41969745243279993,0.0003451045354290308,0.6478406072737336,nan,
Pythia qqbar 200 GeV no shoving,no_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,30_35,"[30,35)",489992.0,115003867.0,0.3400381702789177,0.00047406369952505484,0.5831279193100924,nan,
